inventor_id,name,country
fl:jo_ln:clarke-5,Joseph Clarke,AU
fl:we_ln:yang-226,Wenli Yang,CN
fl:mi_ln:bozic-3,Milan Bozic,CH
fl:af_ln:melamed-1,Afshin Melamed,US
fl:ru_ln:stanka-1,Rudolf Stanka,US
fl:ma_ln:hoogenraad-1,Mark Sebastiaan Hoogenraad,US
fl:di_ln:puderbach-1,Dirk Puderbach,CH
fl:pe_ln:he-3,Pengcheng He,CN
fl:fr_ln:oudheusden-1,Frank Carl Oudheusden,US
fl:sh_ln:wu-748,Shenghua Wu,CN
fl:ju_ln:nakamura-1,Junko Nakamura,JP
fl:ma_ln:moses-3,Mark MOSES,US
fl:ky_ln:han-166,Kyeong-A Han,KR
fl:tr_ln:floyd-4,Travis Floyd,US
fl:an_ln:estrella-1,Antonio Ruesga Estrella,MX
fl:mi_ln:lian-4,Miaojun Lian,CN
fl:sa_ln:kim-32,Sang Jin Kim,KR
fl:lu_ln:weller-1,Lucas Andrew Weller,US
fl:wa_ln:lim-1,Wan Xuan Lim,SG
fl:ke_ln:bahler-1,Kent R. Bahler,US
fl:br_ln:stroud-1,Brandon L. Stroud,US
fl:da_ln:nicholls-3,Dale Nicholls,GB
fl:gi_ln:cestaro-1,Giorgio Cestaro,IT
fl:yi_ln:sun-173,Yichen Sun,CN
fl:ju_ln:breitwieser-1,Julia Breitwieser,CA
fl:ke_ln:shomura-1,Kei SHOMURA,JP
fl:wi_ln:cesaroni-2,William C. Cesaroni,US
fl:wo_ln:klein-5,Wolfgang Klein,CN
fl:st_ln:promo-1,Steve Promo,US
fl:za_ln:zhang-34,Zaowu Zhang,US
fl:zh_ln:xue-52,Zhiqiang Xue,US
fl:ju_ln:schmid-7,Jürgen Schmid,US
fl:ga_ln:schreier-2,Gabor Schreier,ES
fl:yi_ln:lin-127,Yi-Chun Lin,TW
fl:ga_ln:miller-8,Garry O. Miller,US
fl:no_ln:agata-3,Nobuyuki Agata,JP
fl:hu_ln:ran-2,Huaping Ran,US
fl:cu_ln:wersal-1,Curtis E. Wersal,US
fl:da_ln:burke-25,David Burke,US
fl:an_ln:gonzalez-23,Antonio Gonzalez,US
fl:ja_ln:schubert-6,Jake Schubert,US
fl:jo_ln:valenzuela-2,Jose Valenzuela,US
7z0kij0mctwmdacqixa8joo6m,Robert Schluentz,US
fl:fe_ln:zhou-32,Feng Zhou,CN
fl:th_ln:kriz-1,Thomas A. Kriz,DE
fl:al_ln:budiman-1,Ali Budiman,US
fl:he_ln:huang-50,Hebiao Huang,US
fl:ma_ln:oljaca-1,Marko Oljaca,US
fl:ge_ln:yu-30,Genhuang Yu,CN
fl:hu_ln:teng-9,Hui-Ling Teng,TW
fl:da_ln:gil-5,David Gil,US
fl:ke_ln:lesley-1,Kevin Lesley,US
fl:to_ln:yamazaki-34,Toshinori Yamazaki,JP
fl:kr_ln:grant-4,Kristen J. Grant,US
fl:zh_ln:zhu-161,Zhenlong Zhu,CN
fl:xu_ln:li-71,Xuemei Li,US
fl:ha_ln:zheng-54,Haojun Zheng,US
fl:ha_ln:lin-58,Han-Chang Lin,CN
fl:re_ln:sasano-1,Remy Sasano,JP
fl:pe_ln:gonnert-1,Peter Gonnert,US
fl:ji_ln:lin-567,Jianyong Lin,US
fl:ch_ln:lin-680,Che-Wei Lin,US
fl:ad_ln:hochschuler-1,Adam Hochschuler,US
fl:as_ln:evans-3,Ashton Evans,GB
fl:da_ln:hayes-23,Daniel O. Hayes,US
fl:yi_ln:liang-29,Yiming Liang,CN
fl:ku_ln:mundell-1,Kurtis J. Mundell,US
fl:th_ln:peterffy-1,Thomas Pechy Peterffy,US
fl:ch_ln:hanson-10,Christopher D. Hanson,US
fl:br_ln:renz-1,Brian Edward Renz,US
7z6r7d0ocpy4ndxwyaqku8uxj,Martin Kandels,US
fl:ho_ln:fang-4,Hongfei Fang,US
fl:da_ln:flynn-23,Daphne Flynn,AU
fl:ja_ln:atkins-10,"James H. Atkins, Jr.",GB
fl:gu_ln:ljunglof-1,Gustaf Ljunglöf,SE
fl:ka_ln:nobori-2,Kazuhiro Nobori,JP
fl:ge_ln:kennard-2,Geoff Kennard,US
fl:do_ln:gilbert-11,Douglass Gilbert,US
fl:jo_ln:cross-19,John Cross,BM
fl:sh_ln:ohno-24,Shigeki Ohno,JP
fl:ha_ln:fechtmann-1,Hans Jürgen Fechtmann,US
fl:th_ln:james-8,Thomas James,US
fl:yo_ln:saito-15,Yoshihisa Saito,JP
fl:ma_ln:hoefler-1,Martina Hoefler,DE
7z9w69nulh18lrbevoefujw8a,Johnny Quang,US
7za1rngfq0j7g94umpc375wcg,Pierpaolo Barzan,US
fl:jo_ln:macor-2,John E. Macor,US
fl:sh_ln:xu-318,Shizan Xu,CN
fl:ch_ln:ge-11,Changjiang Ge,CN
fl:pr_ln:kumar-30,Pramod Kumar,CA
fl:jo_ln:konig-4,Jochen König,DE
fl:ta_ln:yamamoto-88,Takahiro Yamamoto,JP
fl:bi_ln:gong-9,Biao Gong,CN
fl:mu_ln:li-38,Mung Yuen Li,US
fl:da_ln:yu-113,Daohong Yu,US
fl:za_ln:marrs-1,Zachary W. Marrs,US
fl:hu_ln:zhong-20,Hui Zhong,US
fl:ro_ln:finch-12,Ronald Finch,US
fl:gr_ln:harrap-1,Greg HARRAP,AU
fl:al_ln:borgenhov-1,Aleksander Borgenhov,NO
fl:an_ln:haraldssonhedbratt-1,Anita Haraldsson-Hedbratt,SE
fl:an_ln:krol-2,Andrzej Krol,US
fl:al_ln:desmarais-2,Alain Desmarais,CA
fl:fr_ln:albri-1,Frank Albri,DE
fl:je_ln:yeon-22,Jeeyoung Yeon,KR
fl:do_ln:ratkowski-1,Donald J. Ratkowski,US
fl:yu_ln:kimoto-7,Yusuke KIMOTO,JP
fl:zh_ln:tian-95,Zhengcai Tian,CN
fl:ke_ln:senn-1,Kevin Senn,US
fl:ro_ln:franklin-12,Robert Franklin,US
fl:da_ln:graham-20,David M. Graham,US
fl:sl_ln:bijelic-1,Sladjana Bijelic,US
fl:ni_ln:hubert-1,Nicolas Raymond Guy Hubert,CN
7zhbzl3bnwhko0x2wg6w2914g,Konstantin Pogorelov,US
fl:ya_ln:dong-33,Yan Dong,CN
fl:si_ln:resta-1,Simone Resta,IT
fl:sc_ln:allen-9,Scott Allen,DK
fl:ho_ln:hung-1,Hoi Rex Hung,CN
fl:sc_ln:folley-1,Scott David Folley,US
fl:ca_ln:thomas-34,Cathy Thomas,US
fl:ca_ln:cheng-19,Cannon Cheng,US
fl:da_ln:nelsen-5,Dan Nelsen,US
fl:jo_ln:lloyd-25,John Lloyd,US
fl:cy_ln:belardo-1,Cynthia Belardo,US
fl:ai_ln:huang-4,Aihui Huang,US
fl:yo_ln:tanaka-73,Yoshihiko Tanaka,JP
fl:ch_ln:evans-19,Christopher Evans,US
fl:hi_ln:juso-2,Hiroyuki Juso,JP
fl:jo_ln:wexelbaum-1,Joshua Wexelbaum,US
fl:ti_ln:young-2,Timothy L. Young,US
fl:ch_ln:yap-12,Choo Eng Yap,SG
fl:re_ln:conway-2,Rebecca Conway,US
fl:ch_ln:ying-19,Chaonan Ying,CN
fl:xi_ln:wang-414,Xiaoyang Wang,US
fl:ib_ln:kanda-1,Ibuki Kanda,JP
fl:ma_ln:zastawny-3,Mathieu Zastawny,US
fl:xi_ln:chen-649,Xiaoxing Chen,US
fl:ji_ln:yan-141,Jianfeng Yan,CN
fl:si_ln:wang-63,Sijun Wang,CN
fl:jo_ln:nizza-1,Jordan Nizza,US
7zoyoo9hlhasuxib1gkhk76gb,Carolina Santo Domingo,US
fl:ma_ln:donovan-1,Madeline A. Donovan,US
fl:we_ln:lin-442,Wenyao Lin,CN
fl:co_ln:voelker-1,Corey D. Voelker,US
fl:mi_ln:palles-1,Mitch Palles,US
fl:ma_ln:selic-1,Mario Selic,DE
fl:ma_ln:meyer-12,Matthew Earl Meyer,US
fl:so_ln:choi-95,Sooyun Choi,US
fl:xi_ln:wei-7,Xingshun Wei,DE
fl:ke_ln:edwards-27,Kendrick J. Edwards,US
fl:do_ln:pomeranz-2,Doug Pomeranz,US
7zrvnk97jwzcl9s31bhkyobj6,Sabine Kosub,DE
fl:kr_ln:bryan-2,Kraig Bryan,US
fl:ri_ln:platt-4,Richard B. Platt,US
fl:ga_ln:jin-7,Gang Jin,US
fl:je_ln:skinner-3,Jerry Skinner,US
fl:ka_ln:rai-6,Kalpa Rai,US
fl:br_ln:steele-16,Brian Steele,US
fl:mi_ln:freitas-2,Michael W. Freitas,US
fl:we_ln:ye-60,Weizhong Ye,CN
fl:mo_ln:hughes-5,Monique Hughes,US
fl:te_ln:ma-7,Te-Yuan Ma,US
fl:je_ln:stark-17,Jeff Stark,US
fl:mi_ln:saltijeral-1,Miguel A Saltijeral,US
fl:ga_ln:mina-1,Gary Mina,US
fl:sh_ln:wang-1211,Shunfu Wang,US
fl:mi_ln:kent-5,Michael Kent,US
fl:ca_ln:sackett-1,Camron Sackett,US
fl:th_ln:quach-6,The Hung Quach,US
fl:ky_ln:post-1,Kyra Cecelia Post,US
fl:ad_ln:mcnees-1,Adrienne McNees,US
fl:ya_ln:abdallah-1,Yasser Mahmud ABDALLAH,BR
fl:ko_ln:medugorac-1,Kostas Medugorac,DE
fl:qi_ln:li-266,Qingyuan Li,CN
fl:fr_ln:quinteroperez-1,Francisco Javier Quintero Perez,US
fl:we_ln:yang-248,Wenzhou Yang,CN
fl:ge_ln:lombaard-1,Gerrie Lombaard,ZA
fl:ja_ln:anderson-23,James E. Anderson,US
fl:jo_ln:schoolcraft-1,John Kevin Schoolcraft,US
fl:yu_ln:wu-511,Yuantiao Wu,US
fl:st_ln:kalinsky-2,Stuart Kalinsky,US
fl:be_ln:peng-9,Ben Peng,CN
fl:ch_ln:jang-152,Chi-Eun Jang,KR
fl:al_ln:mohebbi-1,Alireza Mohebbi,US
800froem8ymvz0ll91bffw0bc,Norbert Roztocki,CH
fl:pe_ln:arnold-4,Peter L. Arnold,DE
fl:ch_ln:gerlach-5,Chris Gerlach,US
fl:yu_ln:wang-523,Yubao Wang,US
fl:ch_ln:fong-3,Christina Nicole Fong,US
fl:pe_ln:boeckel-1,Peter A. Boeckel,CN
fl:ka_ln:bauckhage-1,Kai Bauckhage,DE
801dydc2acaho4cnup8l8vmy6,Yevhen Davydenko,CA
fl:tr_ln:hulick-1,Troy Hulick,US
fl:yo_ln:matsumoto-17,Youichi Matsumoto,JP
fl:ja_ln:yoo-34,Jae Hoon Yoo,US
fl:sh_ln:coen-1,Shane Coen,US
fl:ch_ln:goodman-13,Chris Goodman,US
fl:ba_ln:brock-1,Barbara Brock,US
fl:fr_ln:milbank-1,Frederick Nigel Milbank,GB
fl:sh_ln:park-59,Shinwoong PARK,KR
fl:tz_ln:feng-2,Tzu-Yun Feng,TW
fl:il_ln:malinskiy-1,Ilya Malinskiy,US
fl:ke_ln:weaver-1,Kerry Lloyd Weaver,US
fl:ju_ln:guerrero-7,Juan Guerrero,US
804mx4pglx6kyjz17fzg3aex3,Greta Hellums,US
fl:qi_ln:chen-314,Qingyuan Chen,CN
fl:ri_ln:rateme-1,Riyadh Rateme,US
fl:da_ln:hitchcock-4,David J. Hitchcock,US
fl:mi_ln:blair-1,Michael Z. Blair,US
fl:yi_ln:dong-25,Yinan Dong,CN
fl:ju_ln:ou-15,Junhui Ou,US
fl:ry_ln:dulaney-1,Ryan Dulaney,US
fl:an_ln:behe-2,"Anthony Joseph Behe, JR.",US
fl:an_ln:yasutake-2,Andy Yasutake,US
fl:zh_ln:chen-691,Zheshun Chen,CN
fl:aa_ln:hernandez-2,Aaron A. Hernandez,US
fl:ji_ln:weng-10,Jianwei Weng,CN
fl:su_ln:jang-110,Sung Ho JANG,KR
fl:pi_ln:desjardins-1,Pierre Desjardins,US
fl:gu_ln:liu-314,Guanping Liu,CN
fl:am_ln:singh-37,Amanjot Singh,CA
fl:an_ln:baxter-4,Anthony Baxter,US
fl:ch_ln:barr-4,Christopher Bryan Paul Barr,US
fl:wa_ln:hu-23,Wangqiu Hu,CN
8081kxvlqu13q7rq0jjc4ni4d,Emmanuel Ayeti,US
fl:ma_ln:mcnestry-1,Martin McNestry,GB
fl:fu_ln:inoue-9,Fumihiko Inoue,JP
fl:me_ln:dailger-1,Meegan Dailger,US
fl:sc_ln:mouton-1,Schalk Francois Mouton,ZA
8092ecfae4nqoubjpua7g7amn,Nikola Dimitrijević,US
fl:sa_ln:howard-3,Sarah Mae Howard,US
fl:ch_ln:stewart-1,Christian C. Stewart,US
fl:ja_ln:panakkal-1,James Panakkal,IN
fl:ro_ln:sonneman-1,Robert A. Sonneman,US
fl:pa_ln:fay-4,Patrick Fay,CA
fl:ya_ln:jiang-83,Yaling Jiang,US
80azupfwcsvoj5eokdahabok0,Karolina Ringefelt,SE
fl:ko_ln:soroushian-1,Kourosh Soroushian,US
fl:st_ln:montgomery-16,Steven Montgomery,US
fl:er_ln:fleischer-4,Eric Charles Fleischer,US
fl:al_ln:tavira-1,Alberto Tavira,US
fl:je_ln:darley-2,Jesse Darley,US
fl:ja_ln:bailey-7,James L. Bailey,AU
fl:ge_ln:gao-6,Ge Gao,US
fl:we_ln:mirner-1,Westin Cullen Mirner,US
fl:ma_ln:zoretic-1,Marko R. Zoretic,US
fl:ch_ln:moore-14,Charles Willis Moore,US
fl:b._ln:bray-1,B. Bradshaw Bray,US
fl:ro_ln:fletcher-18,Robert Fletcher,US
fl:da_ln:lane-14,David A. M. Lane,CA
fl:li_ln:luo-66,Liuxu Luo,CN
fl:fl_ln:frey-1,Flor T. Frey,US
80fj1l3xygltrn0hd77dgt2ka,Blair Weiland,US
fl:yo_ln:zhu-16,Youting Zhu,CN
fl:th_ln:zantop-1,Thore Zantop,DE
fl:po_ln:liu-18,Po-Chang Liu,TW
fl:ko_ln:ueda-17,Kouhei Ueda,JP
fl:di_ln:goswami-3,Dilip N. Goswami,US
fl:ma_ln:triverio-1,Marco Triverio,US
fl:ch_ln:thomas-12,Christopher A. Thomas,US
fl:no_ln:hayashi-15,Nobuyuki Hayashi,JP
fl:sa_ln:atungsiri-1,Samuel Asangbeng Atungsiri,GB
fl:fe_ln:yan-6,Fengting Yan,US
fl:xi_ln:xie-119,Xiaodong Xie,CN
fl:ri_ln:sandoval-2,Ricardo Sandoval,US
fl:li_ln:huang-230,Li-Ju Huang,TW
fl:da_ln:becker-5,Dan J. Becker,US
fl:ka_ln:maebashi-1,Karin Maebashi,JP
fl:cl_ln:warner-2,Clint J. Warner,US
fl:br_ln:ploetz-1,Bruce Ploetz,US
fl:nu_ln:chen-4,Nuno Yen-Chu Chen,SG
fl:yu_ln:huang-174,Yu-Chun Huang,TW
fl:zh_ln:cheng-137,Zhongliu Cheng,US
fl:ay_ln:mert-2,Aydin Mert,SE
fl:jo_ln:arancio-1,Jori H. Arancio,US
fl:gi_ln:jacobs-2,Gilad Jacobs,US
fl:ma_ln:schnabl-1,Marco G Schnabl,IT
fl:be_ln:claessen-1,Bernardus Claessen,DE
fl:ya_ln:chen-56,Yao Chen,CN
fl:we_ln:lai-124,Wen-Hsiang Lai,TW
fl:je_ln:canade-1,Jeremy Canade,US
fl:ku_ln:nakane-1,Kuniyasu Nakane,JP
fl:ki_ln:leopold-1,Kimberly K. Leopold,US
fl:ha_ln:yu-27,Haixia Yu,US
fl:ru_ln:wang-236,Ruilian Wang,US
fl:li_ln:chen-125,Lijing Chen,US
fl:yu_ln:chen-677,Yurong Chen,US
fl:br_ln:steenbrink-1,Brian Steenbrink,CA
fl:de_ln:yang-52,Dean Yang,CN
fl:je_ln:riley-11,Jennifer Riley,US
fl:ba_ln:zhao-59,Baoshan Zhao,CN
fl:al_ln:golshan-1,Ali Golshan,US
fl:je_ln:hall-24,Jeffrey W. Hall,US
80pylm7lseriwu8ytz6necesw,Anthony Concepcion,US
fl:br_ln:cosmano-1,Brian Cosmano,US
fl:ma_ln:alvarez-9,Manuel Alberto Alvarez,US
fl:fr_ln:gomez-5,Francisco Leonardo Gomez,US
fl:et_ln:koval-1,Ethan Koval,US
fl:co_ln:thomson-3,Colin Thomson,US
fl:yu_ln:liang-155,Yujian Liang,US
fl:ma_ln:ghislotti-1,Mauro Ghislotti,IT
fl:mi_ln:murphy-39,Mike Murphy,US
fl:ia_ln:lewis-6,Ian Lewis,US
fl:ca_ln:lund-5,Caleb LUND,US
fl:ro_ln:beatson-4,Ron Beatson,US
fl:ol_ln:traxer-1,Olivier Traxer,FR
fl:ph_ln:brown-41,Phil Brown,US
fl:je_ln:faccin-1,Jessica Faccin,AU
fl:ja_ln:atwell-3,Jacob Christopher Atwell,US
fl:ch_ln:hoppe-2,Christopher G. Hoppe,US
fl:ly_ln:williams-4,Lytton A. Williams,US
fl:ma_ln:dawe-2,Matthew James Masefield Dawe,AU
fl:mi_ln:boylan-1,Michael Boylan,US
fl:ri_ln:hand-2,Richard Scott Hand,US
fl:ri_ln:daigle-2,Richard Daigle,US
fl:ra_ln:dhulipalla-1,RaviKumar Dhulipalla,US
fl:ch_ln:han-265,Changhong Han,CN
fl:gu_ln:guo-30,Guanghuo Guo,CN
80twnm19c95kr5adw7rmczd5b,Raúl Romera Carrión,ES
fl:jo_ln:hurst-2,Joshua D. Hurst,US
fl:da_ln:marzi-2,David Marzi,US
fl:li_ln:ye-78,Lilin Ye,CN
fl:ya_ln:ma-84,Yaomin Ma,US
fl:jo_ln:pompa-1,John Pompa,US
fl:da_ln:dunsmoor-1,David J. Dunsmoor,US
fl:la_ln:qiyang-1,Lai Qiyang,AE
fl:ma_ln:hetrick-1,Mark A. Hetrick,US
80wjdmec46eyvovt37r8zwm22,Richard Canny,US
fl:ja_ln:klosowski-1,Janusz Klosowski,CA
fl:wa_ln:tang-24,Wangqiang Tang,CN
fl:ch_ln:biggadike-1,Christopher Biggadike,GB
fl:cr_ln:feusse-1,Craig Feusse,US
fl:ki_ln:kalathiparambil-1,Kishor Kalathiparambil,US
fl:ta_ln:zhu-2,Taotao Zhu,US
fl:ja_ln:stelzer-3,James M. Stelzer,US
fl:th_ln:bernstrand-1,Thomas Bernstrand,SE
fl:za_ln:mccoy-2,Zachary N. McCoy,US
fl:yi_ln:tang-91,Yin Tang,CN
fl:iv_ln:beitans-1,Ivars Beitans,LV
fl:sk_ln:hartman-1,Skylar Garrett Hartman,US
fl:yi_ln:wang-321,Yixiang Wang,CN
fl:ga_ln:park-11,Gamin Park,KR
fl:kw_ln:lee-28,Kwang Jae Lee,US
fl:br_ln:falcone-1,Brian J. Falcone,US
fl:za_ln:scicluna-1,Zachary Scicluna,US
8101mxyhwvvzaib0s7l3embcn,Mladen Kandic,US
fl:ry_ln:igarashi-8,Ryo Igarashi,JP
fl:ku_ln:stockbridge-1,Kurt Stockbridge,US
fl:ta_ln:kurashige-3,Takehiko Kurashige,JP
fl:xi_ln:zhang-897,Xiaoe Zhang,US
fl:jo_ln:schwartz-26,Joseph Schwartz,US
fl:me_ln:huesser-1,Meika Diane Huesser,NZ
fl:jo_ln:conde-8,John E Conde,US
fl:jo_ln:yang-104,Jongduk Yang,KR
fl:be_ln:zheng-7,Bei Zheng,US
fl:mi_ln:painter-3,Michael J. Painter,US
fl:ja_ln:you-28,Jak Hee You,US
fl:jo_ln:brown-163,Johnny Brown,US
fl:ra_ln:zhang-12,Ran Zhang,CN
fl:ta_ln:nakayama-59,Takahiro Nakayama,JP
fl:la_ln:lucarelli-2,Laura Ann Lucarelli,US
fl:li_ln:chen-309,Lin Chen,CN
fl:an_ln:gupta-62,Animesh Gupta,IN
fl:an_ln:hanson-3,Anthony J. Hanson,US
fl:jo_ln:roden-1,Joshua D. Roden,US
fl:fa_ln:li-78,Fangming Li,US
fl:ma_ln:valone-1,Mark Valone,US
fl:we_ln:yin-24,Wei Yin,CN
fl:ry_ln:nakagawa-4,Ryutaro Nakagawa,JP
fl:da_ln:jaques-1,David Alden Jaques,US
fl:ka_ln:chan-9,Ka Lap Ronald Chan,CN
fl:el_ln:johnston-3,Ellen Johnston,US
fl:ha_ln:cheng-1,Hai Shuo Cheng,CN
fl:er_ln:batelsson-1,Erik Båtelsson,SE
fl:da_ln:zhang-152,Dabin Zhang,CN
fl:tr_ln:klyber-1,Travis W. Klyber,US
fl:vi_ln:yang-17,Vick Mian Yang,US
fl:ji_ln:song-301,Jigang Song,CN
fl:yo_ln:xu-49,Yong Xu,CN
fl:pe_ln:muller-7,Peter Muller,US
fl:ja_ln:tuthill-1,James Tuthill,US
fl:pa_ln:garcia-9,Pablo Garcia,DE
fl:mi_ln:sheydin-1,Mikhail Sheydin,US
fl:ch_ln:so-23,Chi So,US
fl:my_ln:sleeper-1,Myron O. Sleeper,US
fl:sa_ln:oki-3,Sato Oki,JP
fl:ad_ln:singh-5,Aditya Singh,US
fl:ba_ln:lee-68,Banhee Lee,KR
fl:xi_ln:xie-58,Xiangjin Xie,US
fl:ma_ln:asmussen-1,Martin Asmussen,US
fl:j._ln:goodson-2,J. Max Goodson,US
fl:xu_ln:ouyang-7,Xuanwen Ouyang,CN
fl:jo_ln:vaughan-8,John Vaughan,US
fl:ry_ln:gneiting-1,Ryan M. Gneiting,US
fl:we_ln:ji-8,Weiwei Ji,CN
fl:ju_ln:larson-2,Julie Larson,US
fl:mi_ln:zeltwanger-1,Micah D. Zeltwanger,US
fl:ro_ln:cousineau-1,Robert Cousineau,US
fl:qi_ln:yu-113,Qiaojie Yu,CN
fl:pi_ln:huang-87,Pingjian Huang,CN
fl:yi_ln:zhang-322,Yinghao Zhang,CN
fl:ji_ln:tan-45,Jianming Tan,CN
fl:av_ln:lam-1,Avner Lam,IL
fl:sa_ln:beck-4,Samuel Beck,US
fl:ke_ln:chiu-7,Keith Chiu,CA
fl:wi_ln:patterson-9,William Alexander LeMay PATTERSON,CA
fl:ch_ln:aniemena-1,Chibuzo Aniemena,US
fl:ke_ln:stevenson-5,Kevin T. Stevenson,US
fl:ti_ln:zhang-65,Ting Hua Zhang,US
fl:pr_ln:miriyala-2,Prasad Miriyala,US
fl:ju_ln:wen-16,JuFei Wen,CN
fl:jo_ln:blonddybvad-1,Johan Blond Dybvad,DK
fl:da_ln:drabousky-1,David Drabousky,US
fl:pa_ln:camacho-3,Pablo Camacho,CH
fl:sh_ln:inazumi-1,Shingo Inazumi,JP
fl:qi_ln:shi-84,Qingbo Shi,US
fl:al_ln:amadio-2,Alessandro Amadio,IT
fl:ne_ln:kshetrimayum-1,Neelakash Kshetrimayum,US
fl:yi_ln:feng-75,Yisheng Feng,CN
fl:ma_ln:neuendorf-1,Max Neuendorf,DE
fl:hu_ln:zeng-15,Huanjie Zeng,US
fl:ji_ln:luo-255,Jinsong Luo,US
fl:ry_ln:hamilton-5,Ryan Hamilton,US
fl:re_ln:sivaswamy-1,Revathy Sivaswamy,US
fl:ca_ln:guardia-2,Carlos Manoel Guardia,US
fl:st_ln:templeman-1,Steven W. Templeman,US
fl:jo_ln:park-175,John I. S. Park,US
fl:cl_ln:henderson-8,Clare Henderson,GB
fl:jo_ln:schneider-13,John R. Schneider,US
fl:se_ln:stephens-2,Sean Conrad Stephens,US
fl:ju_ln:fan-25,Junxuan Fan,US
fl:zh_ln:yu-198,Zhiming Yu,US
fl:de_ln:hardjadinata-2,Devina Aurelia Hardjadinata,AU
fl:ti_ln:yu-46,Tianshu Yu,US
fl:lu_ln:lyu-3,Lu Lyu,CN
fl:se_ln:koynov-1,Sergey Vladimirovich Koynov,RU
fl:ta_ln:yang-44,Tae-Hoon Yang,KR
fl:ta_ln:kim-466,Taeyoung Kim,US
fl:ga_ln:breuvart-1,Gautier Breuvart,FR
fl:de_ln:holland-3,DeAndre Holland,US
fl:dw_ln:nolt-1,Dwight L. Nolt,US
fl:ad_ln:udy-1,Adam Udy,GB
fl:ji_ln:wu-410,Jian Wu,TW
fl:ne_ln:sexton-1,Neil J. Sexton,US
fl:gi_ln:park-88,Gi-Dong PARK,KR
fl:yi_ln:hu-150,Yijin Hu,CN
fl:ed_ln:huo-1,Edward S. Huo,US
fl:ma_ln:solis-2,Mario A. Solis,US
fl:ru_ln:lohl-1,Rüdiger Löhl,US
81plre06yauw716sssgtqwn8v,Chien-Jung Tseug,US
fl:su_ln:suh-28,Sung Won Suh,US
fl:er_ln:liao-1,Eric Liao,TW
fl:jo_ln:roan-2,Joseph Roan,US
fl:jo_ln:sharp-23,Jon Sharp,US
fl:ef_ln:press-1,Efrem Press,US
fl:st_ln:nelson-15,Steven Jamieson Nelson,US
fl:si_ln:wang-31,Siwei Wang,CN
fl:xi_ln:wang-488,Xinhan Wang,CN
fl:gr_ln:belloso-1,Gregorio M. Belloso,US
fl:ro_ln:choate-1,Robin P. Choate,US
fl:do_ln:nolte-1,Douglas A. Nolte,US
fl:ta_ln:kuramoto-15,Takahiro Kuramoto,JP
fl:ca_ln:eberlein-1,Carina Eberlein,US
fl:je_ln:park-96,Jei-Sung Park,KR
fl:ty_ln:harper-2,Tyrone Harper,US
fl:ma_ln:wiederkehr-1,Marcus T. R. Wiederkehr,SE
81woctv5a5qdkui63jzw5gdq5,Andrea Giralt,US
fl:ze_ln:li-82,Zelong Li,CN
fl:na_ln:chan-6,Nancy Chan,US
fl:ni_ln:chen-37,Ningmin Chen,CN
fl:tu_ln:xu-1,Tuo Xu,CN
fl:ja_ln:ctvrtnik-1,Jan Ctvrtnik,US
fl:ea_ln:pittman-2,Earl L. Pittman,US
fl:ch_ln:mizrahi-1,Charles Mizrahi,US
fl:an_ln:mendelson-1,Anthony Mendelson,US
fl:br_ln:willy-1,Bruce E. Willy,US
fl:sh_ln:yu-381,Shilin Yu,US
fl:ch_ln:kwok-1,Chi Ming Kwok,US
fl:ja_ln:kernan-1,James Kernan,US
fl:ry_ln:nixon-2,Ryan Nixon,US
fl:mi_ln:leis-1,Michelangelo Leis,IT
fl:ji_ln:li-603,Jiasong Li,CN
fl:ya_ln:chan-45,Yat Chiu Chan,CN
fl:pa_ln:thacker-2,Paul Thacker,US
fl:er_ln:stone-3,Erik Stone,US
fl:th_ln:edmunds-1,Thomas Edmunds,GB
fl:is_ln:fulop-1,Isaac Fulop,US
fl:br_ln:smith-150,Brent James Smith,US
fl:la_ln:budzak-1,Lauren Budzak,US
fl:ha_ln:zhan-9,Haitao Zhan,US
fl:lu_ln:larocca-3,Luca La Rocca,FR
fl:ya_ln:chang-85,Yao Chang,CN
fl:tr_ln:herstol-1,Tristan O. Herstol,US
fl:si_ln:bhambhani-1,Siddhant Bhambhani,IN
fl:di_ln:hausler-2,Dirk Häusler,US
fl:ma_ln:staniforth-2,Mark Joseph Staniforth,GB
fl:cu_ln:huang-6,Cunting Huang,US
fl:ja_ln:willet-1,Jay Barrett Willet,US
fl:aa_ln:vanvoorst-1,Aart van Voorst,NL
fl:da_ln:feng-25,Dayu Feng,US
fl:ch_ln:burmeister-2,Christoph Burmeister,DE
fl:sh_ln:hawkinson-1,Shaun Hawkinson,US
fl:ki_ln:ko-28,Kihoon Ko,KR
fl:ra_ln:ward-18,Raya Marie Ward,US
fl:ph_ln:hung-1,Pham Ngoc Hung,US
fl:re_ln:dediosshirley-1,Relina Belen DeDios-Shirley,US
fl:ge_ln:karaffa-1,Gene Karaffa,US
fl:ja_ln:luthi-1,Jay Luthi,US
fl:ca_ln:eckman-2,Carroll Eckman,US
fl:ma_ln:koyamada-1,Mai Koyamada,JP
829x3gt265rjkkmn9hqupx163,Lin Zhihao,US
fl:we_ln:li-488,Wentian Li,US
fl:sh_ln:tang-136,Sherry Tang,US
fl:ni_ln:xu-14,Ning Xu,CN
fl:za_ln:cooper-2,Zachary Cooper,US
fl:br_ln:moegenburg-1,Brant A. Moegenburg,US
fl:ki_ln:blackwood-1,Kim Corvin Blackwood,US
